Name,URL
PVR,https://www.google.com/maps/place/PVR/data=!4m7!3m6!1s0x390d22584c555555:0xe0e9dfa5ba2a519b!8m2!3d28.3921705!4d77.0591447!16s%2Fg%2F11w_mp9kwk!19sChIJVVVVTFgiDTkRm1EquqXf6eA?authuser=0&hl=en&rclk=1
PVR Cinemas Elan Miracle sector 84,https://www.google.com/maps/place/PVR+Cinemas+Elan+Miracle+sector+84/data=!4m7!3m6!1s0x390d17002f27d897:0x612c483867c6a9b1!8m2!3d28.4156723!4d76.9635453!16s%2Fg%2F11x5wdnftd!19sChIJl9gnLwAXDTkRsanGZzhILGE?authuser=0&hl=en&rclk=1
INOX EF3 Mall,https://www.google.com/maps/place/INOX+EF3+Mall/data=!4m7!3m6!1s0x390cddb5edff9495:0x7b68f224fc96f6e3!8m2!3d28.4075009!4d77.3103016!16s%2Fg%2F11b6rwgqzx!19sChIJlZT_7bXdDDkR4_aW_CTyaHs?authuser=0&hl=en&rclk=1
Inox Renewables,https://www.google.com/maps/place/Inox+Renewables/data=!4m7!3m6!1s0x390ce446d05be735:0xaba8fd65efc2e129!8m2!3d28.567308!4d77.3158122!16s%2Fg%2F11c7vtmkq4!19sChIJNedb0EbkDDkRKeHC72X9qKs?authuser=0&hl=en&rclk=1
Hotel O Smart Plaza Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/Hotel+O+Smart+Plaza+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d19bc213cf4b7:0x8d55b29e90b6b52f!5m2!4m1!1i2!8m2!3d28.487981!4d77.011357!16s%2Fg%2F11t40rwlrb!19sChIJt_Q8IbwZDTkRL7W2kJ6yVY0?authuser=0&hl=en&rclk=1
PVR,https://www.google.com/maps/place/PVR/data=!4m7!3m6!1s0x390d3df43fffffff:0xb9ffdfce8f12710a!8m2!3d28.4085198!4d76.9369384!16s%2Fg%2F11ybzb9xr3!19sChIJ____P_Q9DTkRCnESj87f_7k?authuser=0&hl=en&rclk=1
Hotel O Priyanka Inn Residency Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/Hotel+O+Priyanka+Inn+Residency+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d1928f6fbe93b:0x72ea92b7a8f68ad9!5m2!4m1!1i2!8m2!3d28.488239!4d77.011082!16s%2Fg%2F11sbz0qmns!19sChIJO-n79igZDTkR2Yr2qLeS6nI?authuser=0&hl=en&rclk=1
Pvr Ltd (Corporate Office),https://www.google.com/maps/place/Pvr+Ltd+%28Corporate+Office%29/data=!4m7!3m6!1s0x390d192cfd2855f1:0xa9f63ed553651b9b!8m2!3d28.4962893!4d77.0931434!16s%2Fg%2F11hyn8r3y0!19sChIJ8VUo_SwZDTkRmxtlU9U-9qk?authuser=0&hl=en&rclk=1
INOX FIRE PROTECTION,https://www.google.com/maps/place/INOX+FIRE+PROTECTION/data=!4m7!3m6!1s0x390ce71a07956b3b:0x78d0f5bf30eaef6c!8m2!3d28.4836111!4d77.3158333!16s%2Fg%2F11xrlzx1lq!19sChIJO2uVBxrnDDkRbO_qML_10Hg?authuser=0&hl=en&rclk=1
OYO Star Key Near INOX Gurgaon Dreamz,https://www.google.com/maps/place/OYO+Star+Key+Near+INOX+Gurgaon+Dreamz/data=!4m7!3m6!1s0x390d19aea75e18b7:0xcbc4ba4c91163e4b!8m2!3d28.46574!4d77.01686!16s%2Fg%2F11jyhbt8b6!19sChIJtxhep64ZDTkRSz4WkUy6xMs?authuser=0&hl=en&rclk=1
OYO Hotel Palm Tree Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/OYO+Hotel+Palm+Tree+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d19ef5a2bf2c5:0xd9d5a9c417e42f86!5m2!4m1!1i2!8m2!3d28.497235!4d77.020912!16s%2Fg%2F1tdjpjq0!19sChIJxfIrWu8ZDTkRhi_kF8Sp1dk?authuser=0&hl=en&rclk=1
Specslook SL1,https://www.google.com/maps/place/Specslook+SL1/data=!4m7!3m6!1s0x390d19d1686977b9:0xa45d619945bbcd88!8m2!3d28.4729641!4d77.0177817!16s%2Fg%2F11c0vykx7l!19sChIJuXdpaNEZDTkRiM27RZlhXaQ?authuser=0&hl=en&rclk=1
INOX Bhiwadi Genesis Mall,https://www.google.com/maps/place/INOX+Bhiwadi+Genesis+Mall/data=!4m7!3m6!1s0x390d4912301551bb:0x8a119993f12238c2!8m2!3d28.1922429!4d76.8139024!16s%2Fg%2F11skw9yt30!19sChIJu1EVMBJJDTkRwjgi8ZOZEYo?authuser=0&hl=en&rclk=1
PVR,https://www.google.com/maps/place/PVR/data=!4m7!3m6!1s0x390cea6045555555:0xfbd6d8be54f6654b!8m2!3d28.4884283!4d77.5139285!16s%2Fg%2F11x201n00f!19sChIJVVVVRWDqDDkRS2X2VL7Y1vs?authuser=0&hl=en&rclk=1
"Arttd'inox, Khan Market, New Delhi","https://www.google.com/maps/place/Arttd%27inox,+Khan+Market,+New+Delhi/data=!4m7!3m6!1s0x390ce36a8936fa71:0xc2a7e23c423612af!8m2!3d28.5979147!4d77.2206281!16s%2Fg%2F11tw_mxrp0!19sChIJcfo2iWrjDDkRrxI2Qjzip8I?authuser=0&hl=en&rclk=1"
INOX PIGMENTS,https://www.google.com/maps/place/INOX+PIGMENTS/data=!4m7!3m6!1s0x390d22650cd7f305:0x19c0a4a4e1c6c8fe!8m2!3d28.4226011!4d76.9900807!16s%2Fg%2F11g7z7nv9_!19sChIJBfPXDGUiDTkR_sjG4aSkwBk?authuser=0&hl=en&rclk=1
Epicuria Food & Entertainment HUB,https://www.google.com/maps/place/Epicuria+Food+%26+Entertainment+HUB/data=!4m7!3m6!1s0x390ce3cf590f6f35:0x80bb6bc69597a38d!8m2!3d28.5514495!4d77.2517963!16s%2Fg%2F11b6_zxs3k!19sChIJNW8PWc_jDDkRjaOXlcZru4A?authuser=0&hl=en&rclk=1
Inox Digital Solution,https://www.google.com/maps/place/Inox+Digital+Solution/data=!4m7!3m6!1s0xaa470ecdb47ab977:0x4a7a85b3ddcbd701!8m2!3d28.584716!4d77.312972!16s%2Fg%2F11w9y1nfzf!19sChIJd7l6tM0OR6oRAdfL3bOFeko?authuser=0&hl=en&rclk=1
OYO Silver Stone Near Satyam Inox Patel Nagar,https://www.google.com/maps/place/OYO+Silver+Stone+Near+Satyam+Inox+Patel+Nagar/data=!4m10!3m9!1s0x390d038627d1f6b1:0x7d30c9e1f5febc18!5m2!4m1!1i2!8m2!3d28.672714!4d77.154663!16s%2Fg%2F11rgx1546d!19sChIJsfbRJ4YDDTkRGLz-9eHJMH0?authuser=0&hl=en&rclk=1
OYO G&m Near Satyam Inox Patel Nagar,https://www.google.com/maps/place/OYO+G%26m+Near+Satyam+Inox+Patel+Nagar/data=!4m10!3m9!1s0x390d0389a595e309:0x395e86d85356dda6!5m2!4m1!1i2!8m2!3d28.6468151!4d77.1721199!16s%2Fg%2F11h1_06xd0!19sChIJCeOVpYkDDTkRpt1WU9iGXjk?authuser=0&hl=en&rclk=1
INOX METSCRAP INDIA PVT LTD,https://www.google.com/maps/place/INOX+METSCRAP+INDIA+PVT+LTD/data=!4m7!3m6!1s0x390d0752d35b7b59:0xb4978682e60e8747!8m2!3d28.7462786!4d77.099574!16s%2Fg%2F11k4w0spg_!19sChIJWXtb01IHDTkRR4cO5oKGl7Q?authuser=0&hl=en&rclk=1
MSX Mall,https://www.google.com/maps/place/MSX+Mall/data=!4m7!3m6!1s0x390cc0255a1fb7ed:0xa06dc6feaf302f15!8m2!3d28.4579842!4d77.5281398!16s%2Fg%2F1232tnm98!19sChIJ7bcfWiXADDkRFS8wr_7GbaA?authuser=0&hl=en&rclk=1
OYO Khatri Hotel Near INOX Gurgaon Dreamz,https://www.google.com/maps/place/OYO+Khatri+Hotel+Near+INOX+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d19a6e0a8482f:0xf78e5b8a7c90593a!5m2!4m1!1i2!8m2!3d28.453345!4d77.012077!16s%2Fg%2F11sczl9hst!19sChIJL0io4KYZDTkROlmQfIpbjvc?authuser=0&hl=en&rclk=1
Superior Films Pvt Ltd,https://www.google.com/maps/place/Superior+Films+Pvt+Ltd/data=!4m7!3m6!1s0x390d02f1aaaaaaab:0x74a093f25808a734!8m2!3d28.6502594!4d77.1577251!16s%2Fg%2F1tk9p4bw!19sChIJq6qqqvECDTkRNKcIWPKToHQ?authuser=0&hl=en&rclk=1
