Name,URL
Hindu Temple,https://www.google.com/maps/place/Hindu+Temple/data=!4m7!3m6!1s0x390d19752a95104b:0xb99e54b283c3d362!8m2!3d28.4935922!4d77.0592427!16s%2Fg%2F124sxqb9r!19sChIJSxCVKnUZDTkRYtPDg7JUnrk?authuser=0&hl=en&rclk=1
Sudarshan Mandir (Mata Ka Mandir),https://www.google.com/maps/place/Sudarshan+Mandir+%28Mata+Ka+Mandir%29/data=!4m7!3m6!1s0x390d19d2ac89ef47:0xfffdeb63e0c47409!8m2!3d28.4670819!4d77.0214786!16s%2Fg%2F124sz5qzw!19sChIJR--JrNIZDTkRCXTE4GPr_f8?authuser=0&hl=en&rclk=1
Gufa waala Shiv Mandir,https://www.google.com/maps/place/Gufa+waala+Shiv+Mandir/data=!4m7!3m6!1s0x390d19b62d21d7b3:0xc5555e1d380a79fc!8m2!3d28.4766276!4d77.033971!16s%2Fg%2F124ylh_4r!19sChIJs9chLbYZDTkR_HkKOB1eVcU?authuser=0&hl=en&rclk=1
Shri Gayatri Sadhna Mandir,https://www.google.com/maps/place/Shri+Gayatri+Sadhna+Mandir/data=!4m7!3m6!1s0x390d22991ab593ed:0x65addfe9a8114a4b!8m2!3d28.413178!4d77.0370163!16s%2Fg%2F11csq1l8fn!19sChIJ7ZO1GpkiDTkRS0oRqOnfrWU?authuser=0&hl=en&rclk=1
"Shri Krishna & Sai Mandir, Gurgaon","https://www.google.com/maps/place/Shri+Krishna+%26+Sai+Mandir,+Gurgaon/data=!4m7!3m6!1s0x390d18f1ff06edcd:0x429f585169d87b0!8m2!3d28.4543038!4d77.0677634!16s%2Fg%2F11cjpc29dw!19sChIJze0G__EYDTkRsIedFoX1KQQ?authuser=0&hl=en&rclk=1"
Pracheen Shiv Mandir,https://www.google.com/maps/place/Pracheen+Shiv+Mandir/data=!4m7!3m6!1s0x390d18a699515bc9:0x44e93c0b62fda793!8m2!3d28.4328347!4d77.0863326!16s%2Fg%2F124t1_07d!19sChIJyVtRmaYYDTkRk6f9Ygs86UQ?authuser=0&hl=en&rclk=1
Prachin Shri Hanuman Temple,https://www.google.com/maps/place/Prachin+Shri+Hanuman+Temple/data=!4m7!3m6!1s0x390d190ae0639bcb:0x24d5e6b7686dbbe4!8m2!3d28.491846!4d77.059292!16s%2Fg%2F11d_2fy7bs!19sChIJy5tj4AoZDTkR5LttaLfm1SQ?authuser=0&hl=en&rclk=1
Shiv Temple,https://www.google.com/maps/place/Shiv+Temple/data=!4m7!3m6!1s0x390d18f64013bfe7:0x5488f64c6ad2b307!8m2!3d28.4540697!4d77.0573571!16s%2Fg%2F124sst78r!19sChIJ578TQPYYDTkRB7PSakz2iFQ?authuser=0&hl=en&rclk=1
"Chattarpur Temple Hanuman mandir, New Delhi","https://www.google.com/maps/place/Chattarpur+Temple+Hanuman+mandir,+New+Delhi/data=!4m7!3m6!1s0x390d1e3dd4bfd827:0xe80caddfc811fe62!8m2!3d28.5020605!4d77.1775516!16s%2Fg%2F11c1c04ls4!19sChIJJ9i_1D0eDTkRYv4RyN-tDOg?authuser=0&hl=en&rclk=1"
Tripundeshwar Mahadev Temple,https://www.google.com/maps/place/Tripundeshwar+Mahadev+Temple/data=!4m7!3m6!1s0x390d3d9c2b7f2b4d:0xa5cde27ca265d168!8m2!3d28.3981566!4d76.9611091!16s%2Fg%2F11dzdgffc4!19sChIJTSt_K5w9DTkRaNFlonzizaU?authuser=0&hl=en&rclk=1
"Krishna Temple, Dwarka, Delhi","https://www.google.com/maps/place/Krishna+Temple,+Dwarka,+Delhi/data=!4m7!3m6!1s0x390d1ad5f754e5f1:0xb88e114451189ece!8m2!3d28.6026147!4d77.0561915!16s%2Fg%2F11rxmtkjj!19sChIJ8eVU99UaDTkRzp4YUUQRjrg?authuser=0&hl=en&rclk=1"
Chintpurni Mata Mandir Gurugram,https://www.google.com/maps/place/Chintpurni+Mata+Mandir+Gurugram/data=!4m7!3m6!1s0x390d19c783463da9:0x210b915379e4884f!8m2!3d28.4774424!4d77.0162318!16s%2Fg%2F11g6rm8hr4!19sChIJqT1Gg8cZDTkRT4jkeVORCyE?authuser=0&hl=en&rclk=1
Radhe Shyam Temple,https://www.google.com/maps/place/Radhe+Shyam+Temple/data=!4m7!3m6!1s0x390d19b28e178f97:0x39444bf33ee95fba!8m2!3d28.4696162!4d77.0443263!16s%2Fg%2F12hmsm0qw!19sChIJl48XjrIZDTkRul_pPvNLRDk?authuser=0&hl=en&rclk=1
Shree Shiv Shakti Temple,https://www.google.com/maps/place/Shree+Shiv+Shakti+Temple/data=!4m7!3m6!1s0x390d229a756f6959:0x515f5b391705f2d4!8m2!3d28.4114127!4d77.0407223!16s%2Fg%2F12hln2tr2!19sChIJWWlvdZoiDTkR1PIFFzlbX1E?authuser=0&hl=en&rclk=1
Chhatri Wala Shiv Mandir,https://www.google.com/maps/place/Chhatri+Wala+Shiv+Mandir/data=!4m7!3m6!1s0x390d197ae450fc47:0x9f563987e5142d08!8m2!3d28.5079375!4d77.0675625!16s%2Fg%2F11c1vq3gt0!19sChIJR_xQ5HoZDTkRCC0U5Yc5Vp8?authuser=0&hl=en&rclk=1
Temple,https://www.google.com/maps/place/Temple/data=!4m7!3m6!1s0x390d192142485f37:0x12c3de3e1898369c!8m2!3d28.477694!4d77.0839761!16s%2Fg%2F11fxw9lzxm!19sChIJN19IQiEZDTkRnDaYGD7ewxI?authuser=0&hl=en&rclk=1
Purani Pyau Shiv Mandir (Aacharya Ritesh Pandey) delhi ncr best astrologer,https://www.google.com/maps/place/Purani+Pyau+Shiv+Mandir+%28Aacharya+Ritesh+Pandey%29+delhi+ncr+best+astrologer/data=!4m7!3m6!1s0x390d19610723c317:0x7debec4c5396f5c4!8m2!3d28.5149832!4d77.075343!16s%2Fg%2F12hpp3pd9!19sChIJF8MjB2EZDTkRxPWWU0zs630?authuser=0&hl=en&rclk=1
